"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00021614",214,44,30,6,1,11,10,0,0,0,2,14,0,8,0,6,67,14,1,1,11,1,0,7,4,2,1,6,6,40,20,9,1,0,0,6,4,58,2,1,0,1,2,0,2,1,1,9,5,3,1,44,1,1,29,10,0,3,21,14,0,5,2,5,2,7,7,6,0,0,2,0,1,0,1,0,1,1,0,0,3,1,0,2,0,3,2,2,0,0,1,1,0,0,0,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,1,1,0,0,9
"E00021615",174,39,29,3,1,13,10,0,1,1,0,10,0,2,0,8,58,8,0,2,6,0,0,16,12,0,4,4,4,30,9,12,2,1,1,1,4,46,1,0,0,1,0,0,0,3,3,6,5,1,0,36,0,0,25,10,0,1,21,18,5,4,1,3,5,3,3,3,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,3,1,1,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"E00021616",148,7,6,1,1,0,1,0,0,0,3,1,0,1,0,0,34,9,1,1,7,0,0,3,1,0,2,9,9,13,2,8,0,1,0,0,2,24,2,1,0,1,3,1,2,0,0,1,1,0,0,18,0,1,6,8,0,3,16,12,2,4,1,4,1,4,4,12,0,0,1,0,0,0,1,0,2,2,0,0,9,0,0,9,0,12,10,5,1,4,2,1,0,1,0,17,14,12,2,0,3,3,0,6,1,0,0,1,0,5,5,0,0,20,1,0,1,0,19,0,1,6,0,1,11
"E00021617",152,20,16,1,1,9,3,1,1,0,0,4,0,3,0,1,57,13,0,2,11,0,0,0,0,0,0,10,10,34,13,10,4,0,0,2,5,42,3,1,0,2,0,0,0,0,0,3,1,2,0,36,0,1,22,9,0,4,16,13,3,7,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,6,3,3,0,0,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,2
"E00021618",84,3,2,0,1,1,0,0,0,0,0,1,0,0,0,1,8,3,0,1,2,0,0,1,0,0,1,0,0,4,1,3,0,0,0,0,0,9,0,0,0,0,1,0,1,0,0,2,2,0,0,6,0,0,2,0,0,4,6,5,1,2,0,1,1,1,1,9,0,0,1,0,0,0,1,0,2,1,1,0,6,0,0,6,0,5,3,1,0,2,2,0,1,1,0,18,16,14,1,1,2,2,0,4,1,0,0,1,0,3,3,0,0,22,0,0,0,0,22,1,5,4,1,2,9
"E00021619",175,19,14,0,2,5,2,1,0,0,4,5,0,1,1,3,27,5,1,3,1,0,0,3,1,0,2,6,6,13,5,5,1,2,0,0,0,30,1,1,0,0,7,2,5,0,0,8,5,1,2,14,0,1,4,5,0,4,22,20,3,8,3,5,1,2,2,11,1,1,5,1,2,0,2,0,1,0,1,0,4,0,0,4,0,10,7,4,0,3,3,0,1,2,0,15,14,13,1,0,1,1,0,11,3,1,1,1,0,8,8,0,0,30,0,0,0,0,30,0,7,3,1,0,19
"E00021620",132,17,12,1,0,9,0,0,0,1,1,5,0,3,0,2,34,12,1,1,10,0,0,6,1,1,4,1,1,15,4,6,1,0,0,1,3,29,1,0,1,0,1,0,1,1,1,8,6,2,0,18,0,0,10,7,0,1,13,12,3,7,0,2,0,1,1,7,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,3,1,9,5,4,0,1,4,2,2,0,0,10,5,4,1,0,5,5,0,7,2,1,0,1,0,5,5,0,0,6,0,0,0,0,6,0,1,3,0,0,2
"E00021621",108,6,3,0,0,1,0,1,0,1,0,3,0,1,0,2,19,4,0,0,4,0,0,3,1,0,2,6,6,6,1,4,0,1,0,0,0,10,0,0,0,0,1,0,1,0,0,4,1,3,0,5,0,0,1,3,0,1,16,12,3,5,1,2,1,4,4,10,1,1,0,0,0,0,0,0,2,2,0,0,7,0,0,7,0,15,12,8,0,4,3,0,0,2,1,13,10,9,0,1,3,3,0,9,4,0,2,2,0,5,4,0,1,10,0,0,0,0,10,0,1,4,0,0,5
"E00021622",202,29,27,2,0,13,10,1,0,0,1,2,0,1,0,1,76,18,0,1,17,0,0,6,5,0,1,3,3,49,13,30,1,0,0,2,3,63,5,1,0,4,0,0,0,1,1,2,2,0,0,55,0,1,39,8,0,7,16,14,3,5,1,4,1,2,2,4,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0,1,0,4,2,0,0,2,2,2,0,0,0,5,5,5,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,3,0,0,0,0,3,0,0,2,0,0,1
"E00021623",67,5,4,1,1,0,1,0,0,0,1,1,0,1,0,0,10,2,0,1,1,0,0,2,2,0,0,3,3,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,2,2,0,0,5,0,0,2,3,0,0,6,5,2,0,1,2,0,1,1,7,0,0,2,0,0,0,2,0,0,0,0,0,5,0,0,5,0,10,10,6,0,4,0,0,0,0,0,5,3,3,0,0,2,2,0,4,0,0,0,0,0,4,4,0,0,12,0,0,0,0,12,4,1,1,1,1,4
"E00021624",226,45,40,7,2,17,11,0,0,2,1,5,0,1,1,3,73,21,2,2,16,0,1,6,4,0,2,2,2,44,13,25,2,1,0,2,1,53,3,0,1,2,1,1,0,2,2,8,5,1,2,39,0,3,25,7,0,4,21,14,2,7,1,2,2,7,7,9,0,0,5,0,0,1,4,0,2,2,0,0,2,0,0,2,0,3,1,1,0,0,2,1,1,0,0,12,8,7,0,1,4,3,1,3,3,0,2,1,0,0,0,0,0,7,0,0,0,0,7,2,2,0,0,0,3
"E00021625",362,72,63,9,11,28,8,1,1,1,4,9,0,3,0,6,123,24,3,6,15,0,0,9,7,0,2,5,5,85,22,49,3,1,0,1,9,107,5,0,1,4,1,0,1,1,1,12,7,3,2,88,0,0,52,26,0,10,21,20,0,8,3,6,3,1,1,10,0,0,2,0,0,1,1,0,0,0,0,0,8,1,1,6,0,6,5,2,0,3,1,0,0,1,0,11,10,4,6,0,1,1,0,5,3,1,0,0,2,2,0,1,1,7,0,0,0,0,7,0,2,0,0,0,5
"E00021626",234,49,44,1,3,19,13,1,0,1,6,5,0,1,0,4,83,25,2,5,16,1,1,5,3,0,2,7,7,46,11,27,5,0,0,1,2,65,2,0,0,2,0,0,0,1,1,10,8,2,0,52,1,0,33,13,0,5,17,14,1,8,1,3,1,3,3,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,2,0,0,2,2,1,1,0,0,5,3,2,0,1,2,2,0,4,2,0,0,1,1,2,2,0,0,3,1,1,0,0,2,0,0,1,1,0,0
"E00021627",286,39,35,1,5,14,8,2,2,3,0,4,0,0,0,4,112,17,0,0,15,2,0,13,7,3,3,10,10,72,25,32,7,0,0,2,6,74,4,0,0,4,3,0,3,4,4,7,4,2,1,56,0,2,36,13,0,5,25,19,1,11,0,4,3,6,6,13,0,0,6,0,0,1,4,1,1,1,0,0,6,1,0,4,1,10,8,5,0,3,2,2,0,0,0,6,4,2,2,0,2,2,0,3,1,0,0,0,1,2,2,0,0,4,0,0,0,0,4,0,1,0,0,0,3
"E00021628",143,22,16,5,1,9,1,0,0,0,0,6,0,0,0,6,52,10,0,0,10,0,0,10,4,1,5,2,2,30,13,10,0,2,0,0,5,23,2,0,0,2,3,1,2,0,0,8,7,1,0,10,0,0,7,2,0,1,11,8,2,0,2,2,2,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,4,2,1,0,1,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,27,0,0,0
"E00021629",181,30,23,1,1,10,9,0,1,0,1,7,0,3,0,4,68,10,0,1,9,0,0,12,9,1,2,12,12,34,10,11,3,0,1,2,7,46,0,0,0,0,1,1,0,0,0,6,5,1,0,39,0,2,18,17,0,2,10,8,0,4,2,2,0,2,2,4,0,0,2,0,0,1,0,1,1,1,0,0,1,0,1,0,0,10,7,6,0,1,3,0,3,0,0,6,5,5,0,0,1,1,0,3,1,0,1,0,0,2,1,0,1,4,0,0,0,0,4,0,0,0,0,0,4
"E00021630",137,19,14,2,1,5,1,0,0,2,3,5,0,3,0,2,39,10,1,2,6,1,0,5,3,0,2,9,9,15,4,5,4,1,1,0,0,17,2,0,0,2,1,0,1,2,2,3,1,1,1,9,0,0,3,3,0,3,18,11,5,1,2,2,1,7,7,7,2,2,1,1,0,0,0,0,2,1,0,1,2,0,0,2,0,12,10,6,0,4,2,0,0,2,0,12,10,9,1,0,2,2,0,7,2,0,0,1,1,5,5,0,0,6,0,0,0,0,6,1,2,2,0,0,1
"E00021631",230,30,23,4,6,9,2,0,0,1,1,7,0,5,0,2,105,30,1,7,21,1,0,9,8,0,1,11,11,55,18,20,6,1,0,1,9,48,5,3,1,1,0,0,0,2,2,8,5,3,0,33,0,0,14,15,0,4,22,15,4,5,1,4,1,7,7,3,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,7,4,2,1,1,3,3,0,0,0,5,4,3,1,0,1,1,0,3,0,0,0,0,0,3,3,0,0,7,1,0,1,0,6,1,1,1,0,0,3
"E00021632",193,29,23,0,2,11,9,0,0,0,1,6,0,0,0,6,87,25,0,5,19,1,0,7,7,0,0,8,8,47,17,23,1,0,0,2,4,45,4,0,1,3,0,0,0,0,0,4,4,0,0,37,0,0,31,5,0,1,19,13,0,8,0,3,2,6,6,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,3,2,1,0,1,1,1,0,0,0,5,4,3,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"E00021633",168,55,46,6,2,27,8,2,0,0,1,9,0,0,0,9,59,8,0,1,7,0,0,10,8,0,2,6,6,35,17,11,1,0,0,0,6,35,2,2,0,0,0,0,0,0,0,8,5,2,1,25,0,0,20,4,0,1,7,6,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,6,4,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,3
"E00021634",190,32,26,1,2,16,5,1,0,0,1,6,0,1,0,5,57,15,1,3,10,0,1,5,4,0,1,4,4,33,8,17,4,1,0,0,3,51,0,0,0,0,2,0,2,0,0,6,4,1,1,43,0,0,28,13,0,2,26,20,4,10,2,3,1,6,6,6,1,1,0,0,0,0,0,0,1,1,0,0,4,1,1,2,0,7,4,2,0,2,3,2,1,0,0,5,4,4,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,5,0,0,0,0,5,1,1,0,0,1,2
"E00021635",172,29,26,2,4,13,6,1,0,0,0,3,0,2,0,1,77,15,3,2,10,0,0,8,8,0,0,2,2,52,18,23,4,0,0,2,5,41,2,1,0,1,0,0,0,0,0,3,3,0,0,36,0,2,28,6,0,0,17,14,1,5,3,2,3,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,3,0,0,1,0,0,2
"E00021636",128,9,6,0,0,2,0,0,1,0,3,3,0,0,0,3,29,2,0,1,1,0,0,3,2,0,1,9,9,15,1,9,0,0,0,1,4,17,0,0,0,0,1,0,1,0,0,2,2,0,0,14,0,1,7,4,0,2,13,10,1,4,3,2,0,3,3,9,0,0,0,0,0,0,0,0,2,1,1,0,7,1,0,6,0,11,9,4,0,5,2,0,0,2,0,16,11,10,1,0,5,5,0,8,1,0,0,0,1,7,7,0,0,16,2,0,0,2,14,2,3,3,0,0,6
"E00021637",188,20,12,0,2,2,2,0,0,0,6,8,0,3,0,5,39,12,0,0,11,0,1,4,1,0,3,7,7,16,1,5,2,0,3,1,4,31,4,1,1,2,4,0,4,2,2,1,0,1,0,20,0,0,13,3,0,4,16,13,3,7,1,1,1,3,3,17,0,0,2,0,0,2,0,0,4,4,0,0,11,0,0,11,0,14,9,8,0,1,5,0,2,1,2,17,12,10,1,1,5,5,0,13,5,1,1,2,1,8,8,0,0,21,0,0,0,0,21,0,2,1,1,1,16
"E00021639",103,8,5,0,2,0,1,0,0,1,1,3,0,3,0,0,15,2,0,1,1,0,0,2,0,0,2,5,5,6,2,2,0,1,0,0,1,10,1,0,0,1,3,0,3,0,0,2,1,1,0,4,0,0,2,1,0,1,16,14,1,1,5,7,0,2,2,12,0,0,0,0,0,0,0,0,7,4,3,0,5,0,0,5,0,7,4,2,0,2,3,2,0,1,0,17,12,9,1,2,5,5,0,6,2,0,0,1,1,4,3,0,1,12,0,0,0,0,12,2,2,2,0,1,5
"E00021640",147,8,5,1,0,3,0,0,0,0,1,3,0,2,0,1,29,4,1,1,2,0,0,5,1,2,2,13,13,7,1,1,0,4,0,1,0,17,1,0,0,1,3,0,3,0,0,5,3,1,1,8,1,0,3,2,0,2,17,12,2,3,1,4,2,5,5,17,0,0,5,0,1,1,3,0,0,0,0,0,12,1,0,11,0,20,14,8,0,6,6,2,2,1,1,10,7,7,0,0,3,3,0,5,1,0,0,0,1,4,4,0,0,24,0,0,0,0,24,3,2,5,0,0,14
"E00021641",162,16,6,1,0,2,1,0,0,0,2,10,0,5,0,5,39,9,0,2,7,0,0,1,1,0,0,8,8,21,1,11,0,4,1,1,3,27,2,0,0,2,2,0,2,2,2,5,3,1,1,16,0,2,5,6,0,3,12,11,2,3,3,2,1,1,1,9,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,8,0,12,7,5,0,2,5,2,3,0,0,23,17,14,0,3,6,5,1,6,3,0,1,2,0,3,2,0,1,18,0,0,0,0,18,0,3,3,1,1,10
"E00021642",109,10,6,0,0,2,1,0,0,1,2,4,0,3,0,1,20,4,0,0,4,0,0,1,1,0,0,5,5,10,1,8,0,1,0,0,0,11,1,1,0,0,2,0,2,1,1,2,1,1,0,5,0,0,1,3,0,1,6,4,0,2,0,1,1,2,2,15,0,0,0,0,0,0,0,0,1,1,0,0,14,0,0,14,0,7,6,1,0,5,1,1,0,0,0,18,15,13,0,2,3,3,0,4,1,0,0,0,1,3,3,0,0,18,0,0,0,0,18,0,4,3,0,1,10
"E00021643",97,15,6,0,0,2,2,1,0,0,1,9,0,3,0,6,11,2,0,1,1,0,0,2,0,0,2,1,1,6,0,3,1,1,0,0,1,17,1,0,0,1,1,0,1,0,0,6,3,2,1,9,0,0,6,3,0,0,11,9,1,4,0,4,0,2,2,7,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,6,0,8,8,5,0,3,0,0,0,0,0,16,14,13,1,0,2,2,0,4,1,0,0,1,0,3,3,0,0,8,0,0,0,0,8,2,0,2,0,0,4
"E00021644",127,11,7,3,1,1,1,0,0,0,1,4,0,4,0,0,27,7,0,1,6,0,0,2,1,0,1,7,7,11,1,8,1,0,0,0,1,20,4,0,2,2,2,1,1,0,0,4,2,2,0,10,0,0,4,2,0,4,9,7,2,1,2,2,0,2,2,11,0,0,3,0,0,2,1,0,1,1,0,0,7,2,1,2,2,11,8,8,0,0,3,0,1,2,0,12,9,6,0,3,3,3,0,9,3,0,2,0,1,6,6,0,0,17,1,0,1,0,16,2,3,4,0,1,6
"E00021646",162,12,1,0,0,0,0,0,0,0,1,11,0,6,0,5,27,4,0,1,3,0,0,4,2,0,2,10,10,9,1,3,0,2,0,1,2,21,1,0,0,1,2,0,2,1,1,5,2,2,1,12,0,1,3,4,0,4,18,14,5,4,2,3,0,4,4,18,0,0,2,1,0,0,1,0,2,1,1,0,14,0,1,12,1,8,8,4,0,4,0,0,0,0,0,19,16,16,0,0,3,3,0,13,3,1,0,1,1,10,8,2,0,26,0,0,0,0,26,3,3,5,4,2,9
"E00021648",164,23,16,0,0,7,3,0,2,0,4,7,0,1,0,6,69,16,0,3,12,0,1,6,4,2,0,9,9,38,14,15,2,2,0,1,4,47,4,2,0,2,1,0,1,3,3,8,5,3,0,31,0,0,18,10,0,3,14,9,1,1,4,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,4,0,0,0,0,4,4,0,3,1,0,0,0,1,2,1,0,1,2,0,0,0,0,2,0,0,1,0,1,0
"E00021649",161,11,8,0,0,1,1,0,1,1,4,3,0,0,0,3,22,7,0,3,4,0,0,1,0,1,0,3,3,11,1,6,1,0,0,0,3,23,2,2,0,0,5,2,3,0,0,7,6,1,0,9,0,1,4,2,0,2,16,8,3,1,2,2,0,8,8,10,1,1,1,0,0,1,0,0,2,2,0,0,6,1,0,5,0,14,10,7,0,3,4,3,1,0,0,23,20,17,3,0,3,3,0,10,2,1,1,0,0,8,8,0,0,32,2,0,1,1,30,2,4,5,0,0,19
"E00021650",157,18,12,1,0,5,3,0,0,1,2,6,0,2,0,4,55,6,1,1,3,0,1,0,0,0,0,7,7,42,13,15,4,2,0,1,7,50,1,0,0,1,1,1,0,0,0,13,11,2,0,35,0,0,17,13,0,5,8,8,2,4,1,1,0,0,0,6,0,0,1,0,0,0,1,0,2,2,0,0,3,0,0,3,0,5,2,1,0,1,3,1,0,1,1,5,4,3,0,1,1,0,1,5,1,0,0,0,1,4,4,0,0,5,0,0,0,0,5,0,0,0,0,0,5
"E00021651",181,43,39,5,2,20,10,0,0,0,2,4,0,2,0,2,63,19,3,2,14,0,0,7,4,0,3,4,4,33,4,22,1,0,2,1,3,54,0,0,0,0,1,0,1,0,0,10,8,1,1,43,1,1,34,5,0,2,13,7,1,5,0,0,1,6,6,4,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"E00021652",204,55,44,4,4,25,5,0,1,1,4,11,0,1,0,10,68,21,0,2,19,0,0,4,4,0,0,6,6,37,6,18,2,2,0,2,7,58,5,2,0,3,0,0,0,1,1,6,2,3,1,46,0,0,31,12,0,3,13,10,2,3,1,2,2,3,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,1,0,1,0,0,0,0,0,4,3,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
"E00021653",190,8,4,0,0,0,1,0,0,2,1,4,0,3,0,1,21,9,2,2,4,0,1,1,0,0,1,9,9,2,0,1,0,0,0,0,1,22,2,0,0,2,2,1,1,3,3,3,2,1,0,12,0,0,4,6,0,2,20,16,5,3,1,6,1,4,4,21,0,0,1,0,1,0,0,0,2,2,0,0,18,1,0,17,0,13,12,4,0,8,1,0,0,1,0,32,24,22,1,1,8,7,1,13,3,0,2,0,1,10,8,1,1,40,2,0,2,0,38,6,4,4,1,1,22
"E00021654",126,9,5,0,1,2,0,0,0,0,2,4,0,2,0,2,23,0,0,0,0,0,0,6,1,1,4,7,7,10,3,3,0,4,0,0,0,13,1,1,0,0,1,0,1,1,1,6,3,2,1,4,0,1,1,0,0,2,13,11,2,2,2,3,2,2,2,15,2,2,1,0,0,0,1,0,2,0,2,0,10,0,1,9,0,16,12,7,0,5,4,0,1,1,2,14,10,9,1,0,4,4,0,12,3,2,0,1,0,9,8,1,0,11,0,0,0,0,11,0,4,5,0,0,2
"E00021655",74,3,1,0,0,0,0,0,0,0,1,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,1,0,0,1,7,1,0,1,0,0,0,0,0,0,3,2,1,0,3,0,0,2,0,0,1,9,7,2,0,3,2,0,2,2,9,1,1,0,0,0,0,0,0,2,2,0,0,6,0,0,6,0,6,5,4,0,1,1,0,1,0,0,8,7,5,1,1,1,0,1,8,2,0,0,1,1,6,6,0,0,19,1,0,0,1,18,3,3,3,1,0,8
"E00021656",159,21,11,0,2,4,3,1,0,0,1,10,0,5,2,3,25,11,0,0,10,0,1,1,1,0,0,5,5,8,1,5,0,1,0,0,1,21,1,0,0,1,1,1,0,2,2,3,2,1,0,14,0,1,4,6,0,3,17,10,3,5,0,2,0,7,7,11,0,0,5,0,1,0,3,1,4,3,1,0,2,0,0,2,0,17,9,6,0,3,8,3,2,3,0,24,16,15,1,0,8,6,2,3,1,0,0,0,1,2,2,0,0,20,0,0,0,0,20,1,1,2,1,1,14
"E00021657",164,36,25,5,2,12,5,0,0,1,0,11,0,4,1,6,53,16,0,0,16,0,0,3,3,0,0,4,4,30,7,17,1,1,0,1,3,42,4,2,1,1,0,0,0,1,1,8,6,2,0,29,0,0,25,4,0,0,21,18,6,7,1,4,0,3,3,4,0,0,1,0,0,0,1,0,3,1,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,2
"E00021658",129,39,36,3,1,18,13,0,0,0,1,3,0,1,0,2,48,10,1,1,7,0,1,8,8,0,0,8,8,22,6,10,1,1,0,3,1,28,3,0,1,2,1,1,0,0,0,4,4,0,0,20,0,0,14,4,0,2,8,6,1,3,0,0,2,2,2,3,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021659",135,12,6,0,1,2,2,0,0,1,0,6,0,4,0,2,33,5,0,0,4,1,0,7,6,0,1,6,6,15,2,6,0,0,1,0,6,36,1,0,0,1,4,3,1,1,1,10,7,3,0,20,0,1,12,5,0,2,20,16,3,1,3,4,5,4,4,6,0,0,1,0,0,0,1,0,0,0,0,0,5,1,0,4,0,4,2,2,0,0,2,0,2,0,0,8,8,7,0,1,0,0,0,7,1,0,1,0,0,6,4,0,2,9,0,0,0,0,9,4,1,1,0,0,3
"E00021660",121,16,11,0,1,2,3,1,0,2,2,5,0,3,2,0,25,6,2,1,3,0,0,5,5,0,0,5,5,9,2,3,1,0,0,0,3,23,1,0,0,1,0,0,0,0,0,7,6,1,0,15,0,0,8,5,0,2,4,3,0,1,1,1,0,1,1,8,0,0,1,0,1,0,0,0,1,1,0,0,6,0,0,5,1,5,3,2,0,1,2,0,2,0,0,8,7,6,0,1,1,1,0,6,0,0,0,0,0,6,6,0,0,26,1,0,0,1,25,0,3,7,0,0,15
"E00021661",232,20,12,3,0,1,1,1,0,0,6,8,0,4,0,4,59,10,1,0,9,0,0,5,2,0,3,8,8,36,7,14,4,1,0,2,8,53,3,1,1,1,5,2,3,2,2,9,5,4,0,34,0,0,18,12,0,4,24,14,0,5,2,6,1,10,10,16,0,0,2,0,1,0,1,0,2,1,1,0,12,2,1,9,0,7,5,4,0,1,2,0,1,1,0,25,17,14,2,1,8,5,3,5,3,0,0,0,3,2,2,0,0,23,0,0,0,0,23,2,4,2,0,0,15
"E00021662",227,15,7,1,0,1,0,1,0,0,4,8,0,3,0,5,32,3,0,0,3,0,0,1,0,0,1,8,8,20,1,6,1,2,0,1,9,32,4,0,1,3,2,0,2,0,0,11,10,0,1,15,0,1,1,9,0,4,32,21,2,4,3,11,1,11,11,23,0,0,4,1,0,0,2,1,5,4,1,0,14,1,1,8,4,18,13,9,0,4,5,3,0,1,1,29,24,21,2,1,5,4,1,14,4,0,1,3,0,10,10,0,0,32,3,0,3,0,29,0,0,7,0,0,22
"E00021663",100,9,5,1,1,1,1,0,0,0,1,4,0,3,0,1,16,1,0,0,1,0,0,7,4,0,3,5,5,3,0,3,0,0,0,0,0,16,0,0,0,0,1,1,0,2,2,6,2,1,3,7,0,0,2,1,0,4,12,9,3,3,1,2,0,3,3,9,0,0,2,1,0,0,1,0,2,2,0,0,5,1,0,4,0,9,5,1,0,4,4,1,3,0,0,10,9,8,1,0,1,0,1,10,2,0,1,0,1,8,8,0,0,9,0,0,0,0,9,0,3,2,0,0,4
"E00021665",126,6,0,0,0,0,0,0,0,0,0,6,0,2,0,4,19,1,0,0,1,0,0,1,0,0,1,8,8,9,0,5,1,1,0,1,1,9,3,3,0,0,0,0,0,1,1,1,1,0,0,4,0,0,1,0,0,3,8,6,2,2,1,1,0,2,2,14,0,0,1,0,0,1,0,0,1,1,0,0,12,0,0,11,1,10,10,6,0,4,0,0,0,0,0,24,14,12,1,1,10,10,0,10,5,0,2,0,3,5,5,0,0,26,3,0,2,1,23,2,5,5,0,3,8
"E00021666",268,40,30,2,1,13,7,1,4,0,2,10,0,3,0,7,60,12,0,1,11,0,0,7,3,1,3,11,11,30,5,16,0,2,0,0,7,47,3,2,0,1,1,0,1,2,2,11,7,3,1,30,0,0,23,5,0,2,30,24,3,6,5,10,0,6,6,17,1,1,1,0,0,1,0,0,0,0,0,0,15,0,1,14,0,17,11,5,0,6,6,3,2,1,0,26,18,16,1,1,8,4,4,11,2,1,1,0,0,9,8,1,0,20,0,0,0,0,20,1,2,2,1,0,14
"E00021667",146,6,3,0,0,1,0,0,0,0,2,3,0,2,0,1,17,6,0,0,5,0,1,2,0,0,2,4,4,5,2,1,1,1,0,0,0,15,0,0,0,0,2,0,2,0,0,0,0,0,0,13,0,0,4,6,0,3,13,9,1,5,0,3,0,4,4,21,1,1,0,0,0,0,0,0,1,0,1,0,19,4,0,15,0,10,7,4,0,3,3,0,0,1,2,25,23,20,2,1,2,2,0,12,3,0,1,1,1,9,8,1,0,27,1,0,1,0,26,2,3,3,2,1,15
